callDateTime,priority,district,description,callNumber,incidentLocation,location
08/19/2017 08:43:00 AM,Medium,NW,BEHAVIOR CRISIS,P172310722,2800 SUFFOLK AV,"2800 SUFFOLK AV
BALTIMORE, MD
(39.32679, -76.659395)"
07/31/2017 07:12:00 PM,Medium,NE,BEHAVIOR CRISIS,P172122382,1200 E 43RD ST,"1200 E 43RD ST
BALTIMORE, MD
(39.344176, -76.598156)"
08/19/2017 02:08:00 AM,Medium,SW,BEHAVIOR CRISIS,P172310273,3000 MOSHER ST,"3000 MOSHER ST
BALTIMORE, MD
(39.299408, -76.667838)"
07/28/2017 04:14:00 PM,Medium,NE,BEHAVIOR CRISIS,P172091960,5000 PLYMOUTH RD,"5000 PLYMOUTH RD
BALTIMORE, MD
(39.351321, -76.574013)"
07/31/2017 06:32:00 PM,Medium,SD,BEHAVIOR CRISIS,P172122273,2200 TACOMA ST,"2200 TACOMA ST
BALTIMORE, MD
(39.264715, -76.633916)"
08/19/2017 01:35:00 AM,Medium,NE,BEHAVIOR CRISIS,P172310217,6500 MOYER AV,"6500 MOYER AV
BALTIMORE, MD
(39.358246, -76.545455)"
07/28/2017 12:26:00 PM,Medium,CD,BEHAVIOR CRISIS,P172091300,2400 EUTAW PL,"2400 EUTAW PL
BALTIMORE, MD
(39.313389, -76.636864)"
07/31/2017 05:49:00 PM,Medium,NE,BEHAVIOR CRISIS,P172122140,5700 BELAIR RD,"5700 BELAIR RD
BALTIMORE, MD
(39.342557, -76.545226)"
08/19/2017 12:28:00 AM,Medium,NE,BEHAVIOR CRISIS,P172310077,6500 MOYER AV,"6500 MOYER AV
BALTIMORE, MD
(39.358246, -76.545455)"
07/28/2017 02:38:00 PM,Medium,WD,BEHAVIOR CRISIS,P172091673,2100 ASHBURTON ST,"2100 ASHBURTON ST
BALTIMORE, MD
(39.311539, -76.662367)"
07/28/2017 11:15:00 AM,Medium,SE,BEHAVIOR CRISIS,P172091116,1800 E FAIRMOUNT AV,"1800 E FAIRMOUNT AV
BALTIMORE, MD
(39.292729, -76.591388)"
08/18/2017 06:46:00 PM,Medium,NE,BEHAVIOR CRISIS,P172302407,6100 BELAIR RD,"6100 BELAIR RD
BALTIMORE, MD
(39.348773, -76.537421)"
08/18/2017 11:05:00 PM,Medium,ED,BEHAVIOR CRISIS,P172303132,200 N MADEIRA ST,"200 N MADEIRA ST
BALTIMORE, MD
(39.294542, -76.585627)"
08/18/2017 09:25:00 PM,Medium,SW,BEHAVIOR CRISIS,P172302861,300 S AUGUSTA AV,"300 S AUGUSTA AV
BALTIMORE, MD
(39.281209, -76.684601)"
08/18/2017 09:13:00 PM,Medium,SW,BEHAVIOR CRISIS,P172302830,300 S AUGUSTA AV,"300 S AUGUSTA AV
BALTIMORE, MD
(39.281209, -76.684601)"
07/28/2017 01:06:00 PM,Medium,NE,BEHAVIOR CRISIS,P172091404,1300 GITTINGS AV,"1300 GITTINGS AV
BALTIMORE, MD
(39.370048, -76.588572)"
07/31/2017 05:03:00 PM,Medium,CD,BEHAVIOR CRISIS,P172121983,1500 N CALVERT ST,"1500 N CALVERT ST
BALTIMORE, MD
(39.307528, -76.613555)"
07/28/2017 01:42:00 AM,Medium,NE,BEHAVIOR CRISIS,P172090189,4000 CHESLEY AV,"4000 CHESLEY AV
BALTIMORE, MD
(39.358984, -76.531296)"
07/31/2017 05:01:00 PM,Medium,NE,BEHAVIOR CRISIS,P172121972,5600 GREENHILL AV,"5600 GREENHILL AV
BALTIMORE, MD
(39.338438, -76.545507)"
08/18/2017 05:31:00 PM,Medium,NW,BEHAVIOR CRISIS,P172302165,3400 PIEDMONT AV,"3400 PIEDMONT AV
BALTIMORE, MD
(39.316275, -76.674633)"
08/18/2017 03:15:00 PM,Medium,SE,BEHAVIOR CRISIS,P172301799,500 N STREEPER ST,"500 N STREEPER ST
BALTIMORE, MD
(39.297264, -76.577243)"
07/31/2017 05:25:00 PM,Medium,NE,BEHAVIOR CRISIS,P172122060,5400 BELAIR RD,"5400 BELAIR RD
BALTIMORE, MD
(39.338253, -76.551356)"
08/15/2017 07:43:00 PM,Medium,NE,BEHAVIOR CRISIS,P172272603,3600 ECHODALE AV,"3600 ECHODALE AV
BALTIMORE, MD
(39.34467, -76.557739)"
08/15/2017 07:14:00 PM,Medium,ND,BEHAVIOR CRISIS,P172272549,2500 QUANTICO AV,"2500 QUANTICO AV
BALTIMORE, MD
(39.338518, -76.65927)"
08/15/2017 11:37:00 PM,Medium,NW,BEHAVIOR CRISIS,P172273206,2700 N HILTON ST,"2700 N HILTON ST
BALTIMORE, MD
(39.318424, -76.672907)"
08/15/2017 09:15:00 PM,Medium,ED,BEHAVIOR CRISIS,P172272851,600 FALLSWAY,"600 FALLSWAY
BALTIMORE, MD
(39.29696, -76.610189)"
08/16/2017 12:29:00 AM,Medium,SD,BEHAVIOR CRISIS,P172280053,2700 BOOKERT DR,"2700 BOOKERT DR
BALTIMORE, MD
(39.248649, -76.627579)"
08/16/2017 12:55:00 AM,Medium,ND,BEHAVIOR CRISIS,P172280090,500 OAKLAND AV,"500 OAKLAND AV
BALTIMORE, MD
(39.343448, -76.609522)"
08/17/2017 12:26:00 AM,Medium,SD,BEHAVIOR CRISIS,P172290071,0 S CALHOUN ST,"0 S CALHOUN ST
BALTIMORE, MD
"
08/15/2017 04:18:00 PM,Medium,ND,BEHAVIOR CRISIS,P172271958,500 SHERIDAN AV,"500 SHERIDAN AV
BALTIMORE, MD
(39.354605, -76.609533)"
08/15/2017 05:19:00 PM,Medium,CD,BEHAVIOR CRISIS,P172272156,500 SANFORD PL,"500 SANFORD PL
BALTIMORE, MD
(39.309571, -76.640447)"
08/15/2017 02:34:00 PM,Medium,SW,BEHAVIOR CRISIS,P172271619,500 POPLAR GROVE ST,"500 POPLAR GROVE ST
BALTIMORE, MD
(39.293218, -76.664844)"
08/15/2017 01:23:00 PM,Medium,NE,BEHAVIOR CRISIS,P172271369,3200 LAKE AV,"3200 LAKE AV
BALTIMORE, MD
(39.321721, -76.570235)"
08/15/2017 02:59:00 PM,Medium,WD,BEHAVIOR CRISIS,P172271691,1600 LORMAN CT,"1600 LORMAN CT
BALTIMORE, MD
(39.303942, -76.643234)"
08/15/2017 02:17:00 PM,Medium,SW,BEHAVIOR CRISIS,P172271584,1600 SEXTON ST,"1600 SEXTON ST
BALTIMORE, MD
(39.269489, -76.653797)"
08/15/2017 05:15:00 PM,Medium,SW,BEHAVIOR CRISIS,P172272142,1600 SEXTON ST,"1600 SEXTON ST
BALTIMORE, MD
(39.269489, -76.653797)"
08/16/2017 04:04:00 PM,Medium,SW,BEHAVIOR CRISIS,P172281882,3000 WINDSOR AV,"3000 WINDSOR AV
BALTIMORE, MD
(39.312317, -76.667877)"
08/16/2017 08:07:00 PM,Medium,SW,BEHAVIOR CRISIS,P172282681,2500 BLK LEHMAN ST,"2500 BLK LEHMAN ST
BALTIMORE, MD
"
08/15/2017 08:17:00 AM,Medium,CD,BEHAVIOR CRISIS,P172270645,500 LAURENS ST,"500 LAURENS ST
BALTIMORE, MD
(39.305897, -76.63344)"
08/16/2017 11:37:00 AM,Medium,SE,BEHAVIOR CRISIS,P172281083,900 E FAYETTE ST,"900 E FAYETTE ST
BALTIMORE, MD
(39.29116, -76.60468)"
08/15/2017 09:30:00 AM,Medium,NW,BEHAVIOR CRISIS,P172270839,4400 PARK HEIGHTS AV,"4400 PARK HEIGHTS AV
BALTIMORE, MD
(39.340407, -76.667033)"
08/15/2017 08:16:00 AM,Medium,SW,BEHAVIOR CRISIS,P172270644,4100 MOUNTWOOD RD,"4100 MOUNTWOOD RD
BALTIMORE, MD
(39.300748, -76.684525)"
08/15/2017 04:47:00 AM,Medium,CD,BEHAVIOR CRISIS,P172270379,500 LAURENS ST,"500 LAURENS ST
BALTIMORE, MD
(39.305897, -76.63344)"
08/15/2017 02:37:00 AM,Medium,CD,BEHAVIOR CRISIS,P172270242,500 LAURENS ST,"500 LAURENS ST
BALTIMORE, MD
(39.305897, -76.63344)"
08/15/2017 08:23:00 AM,Medium,NE,BEHAVIOR CRISIS,P172270661,1700 E NORTHERN PY,"1700 E NORTHERN
BALTIMORE, MD
(39.366634, -76.583116)"
08/15/2017 05:00:00 AM,Medium,CD,BEHAVIOR CRISIS,P172270389,1900 MARYLAND AV,"1900 MARYLAND AV
BALTIMORE, MD
(39.311494, -76.617945)"
08/14/2017 09:14:00 PM,Medium,NE,BEHAVIOR CRISIS,P172262779,5600 CARTER AV,"5600 CARTER AV
BALTIMORE, MD
(39.348665, -76.556392)"
08/14/2017 06:56:00 PM,Medium,NE,BEHAVIOR CRISIS,P172262405,6200 EVERALL AV,"6200 EVERALL AV
BALTIMORE, MD
(39.350576, -76.538005)"
08/14/2017 04:34:00 PM,Medium,SW,BEHAVIOR CRISIS,P172261884,2600 W BALTIMORE ST,"2600 W BALTIMORE ST
BALTIMORE, MD
(39.287645, -76.65855)"
08/14/2017 03:57:00 PM,Medium,NW,BEHAVIOR CRISIS,P172261776,3400 PIEDMONT AV,"3400 PIEDMONT AV
BALTIMORE, MD
(39.316275, -76.674633)"
08/14/2017 08:10:00 PM,Medium,ED,BEHAVIOR CRISIS,P172262606,600 FALLSWAY,"600 FALLSWAY
BALTIMORE, MD
(39.29696, -76.610189)"
08/14/2017 02:13:00 PM,Medium,CD,BEHAVIOR CRISIS,P172261461,300 LIGHT ST,"300 LIGHT ST
BALTIMORE, MD
(39.284966, -76.613389)"
08/14/2017 07:24:00 PM,Medium,WD,BEHAVIOR CRISIS,P172262486,2800 WINDSOR AV,"2800 WINDSOR AV
BALTIMORE, MD
(39.312445, -76.664373)"
08/14/2017 03:51:00 PM,Medium,ND,BEHAVIOR CRISIS,P172261760,400 E 25TH ST,"400 E 25TH ST
BALTIMORE, MD
(39.318041, -76.610957)"
08/14/2017 08:16:00 PM,Medium,ED,BEHAVIOR CRISIS,P172262630,600 FALLSWAY,"600 FALLSWAY
BALTIMORE, MD
(39.29696, -76.610189)"
08/14/2017 05:11:00 PM,Medium,NW,BEHAVIOR CRISIS,P172262011,2900 W COLD SPRING LN,"2900 W COLD SPRING LN
BALTIMORE, MD
(39.338102, -76.669925)"
08/14/2017 08:25:00 PM,Medium,ED,BEHAVIOR CRISIS,P172262648,1400 N LAKEWOOD AV,"1400 N LAKEWOOD AV
BALTIMORE, MD
(39.307304, -76.579996)"
08/14/2017 03:18:00 PM,Medium,SW,BEHAVIOR CRISIS,P172261654,3800 FREDERICK AV,"3800 FREDERICK AV
BALTIMORE, MD
(39.281828, -76.679903)"
08/14/2017 04:50:00 PM,Medium,WD,BEHAVIOR CRISIS,P172261938,1800 RIGGS AV,"1800 RIGGS AV
BALTIMORE, MD
(39.300883, -76.646455)"
08/14/2017 01:31:00 AM,Medium,NE,BEHAVIOR CRISIS,P172260142,6500 MOYER AV,"6500 MOYER AV
BALTIMORE, MD
(39.358246, -76.545455)"
08/14/2017 10:50:00 AM,Medium,NE,BEHAVIOR CRISIS,P172260909,1500 BLK NORTHBOURNE RD,"1500 BLK NORTHBOURNE RD
BALTIMORE, MD
(39.354639, -76.588879)"
08/14/2017 10:35:00 AM,Medium,WD,BEHAVIOR CRISIS,P172260869,1600 N SMALLWOOD ST,"1600 N SMALLWOOD ST
BALTIMORE, MD
(39.306561, -76.652511)"
08/14/2017 04:18:00 AM,Medium,CD,BEHAVIOR CRISIS,P172260316,500 LAURENS ST,"500 LAURENS ST
BALTIMORE, MD
(39.305897, -76.63344)"
08/14/2017 07:43:00 AM,Medium,ED,BEHAVIOR CRISIS,P172260529,1800 ORLEANS ST,"1800 ORLEANS ST
BALTIMORE, MD
(39.295292, -76.591603)"
08/14/2017 01:30:00 PM,Medium,SE,BEHAVIOR CRISIS,P172261344,400 N LAKEWOOD AV,"400 N LAKEWOOD AV
BALTIMORE, MD
(39.29587, -76.579262)"
08/14/2017 10:52:00 AM,Medium,WD,BEHAVIOR CRISIS,P172260918,1100 N BENTALOU ST,"1100 N BENTALOU ST
BALTIMORE, MD
(39.300687, -76.653561)"
08/14/2017 07:21:00 AM,Medium,SW,BEHAVIOR CRISIS,P172260479,3300 CLIFTON AV,"3300 CLIFTON AV
BALTIMORE, MD
(39.311048, -76.672608)"
08/26/2017 03:45:00 PM,Medium,SE,BEHAVIOR CRISIS,P172381712,1700 BROENING HY,"1700 BROENING
BALTIMORE, MD
(39.272342, -76.543368)"
08/26/2017 02:32:00 PM,Medium,WD,BEHAVIOR CRISIS,P172381519,1300 W LAFAYETTE AV,"1300 W LAFAYETTE AV
BALTIMORE, MD
(39.299038, -76.638826)"
08/26/2017 10:45:00 AM,Medium,SD,BEHAVIOR CRISIS,P172381015,2600 MARBOURNE AV,"2600 MARBOURNE AV
BALTIMORE, MD
(39.253001, -76.646468)"
08/26/2017 09:29:00 AM,Medium,NE,BEHAVIOR CRISIS,P172380851,3100 RAVENWOOD AV,"3100 RAVENWOOD AV
BALTIMORE, MD
(39.315265, -76.58043)"
08/26/2017 04:09:00 AM,Medium,SW,BEHAVIOR CRISIS,P172380465,1100 N LONGWOOD ST,"1100 N LONGWOOD ST
BALTIMORE, MD
(39.300401, -76.66718)"
08/26/2017 04:02:00 AM,Medium,SW,BEHAVIOR CRISIS,P172380458,1100 N LONGWOOD ST,"1100 N LONGWOOD ST
BALTIMORE, MD
(39.300401, -76.66718)"
08/26/2017 08:43:00 AM,Medium,NE,BEHAVIOR CRISIS,P172380748,4700 PARKSIDE DR,"4700 PARKSIDE DR
BALTIMORE, MD
(39.322489, -76.557457)"
08/25/2017 09:55:00 PM,Medium,SW,BEHAVIOR CRISIS,P172372894,700 DRYDEN DR,"700 DRYDEN DR
BALTIMORE, MD
(39.295516, -76.698708)"
08/25/2017 09:41:00 PM,Medium,NE,BEHAVIOR CRISIS,P172372853,2600 AISQUITH ST,"2600 AISQUITH ST
BALTIMORE, MD
(39.318996, -76.596573)"
08/26/2017 08:38:00 AM,Medium,CD,BEHAVIOR CRISIS,P172380743,800 LINDEN AV,"800 LINDEN AV
BALTIMORE, MD
(39.298648, -76.62078)"
08/26/2017 08:08:00 AM,Medium,SW,BEHAVIOR CRISIS,P172380704,3000 BLK WALBROOK AV,"3000 BLK WALBROOK AV
BALTIMORE, MD
(39.310186, -76.6679)"
08/26/2017 04:43:00 AM,Medium,SE,BEHAVIOR CRISIS,P172380492,500 OLDHAM ST,"500 OLDHAM ST
BALTIMORE, MD
(39.286659, -76.555765)"
08/25/2017 11:10:00 PM,Medium,SD,BEHAVIOR CRISIS,P172373131,900 WASHINGTON BL,"900 WASHINGTON
BALTIMORE, MD
"
08/25/2017 08:24:00 PM,Medium,NW,BEHAVIOR CRISIS,P172372615,3800 HILLSDALE RD,"3800 HILLSDALE RD
BALTIMORE, MD
(39.334421, -76.692456)"
08/25/2017 05:21:00 PM,Medium,CD,BEHAVIOR CRISIS,P172372052,1600 W MT ROYAL AV,"1600 W MT ROYAL AV
BALTIMORE, MD
(39.310296, -76.624383)"
08/25/2017 03:29:00 PM,Medium,ND,BEHAVIOR CRISIS,P172371744,2100 MARYLAND AV,"2100 MARYLAND AV
BALTIMORE, MD
(39.313322, -76.61805)"
08/25/2017 06:54:00 PM,Medium,SW,BEHAVIOR CRISIS,P172372348,2000 HARMAN AV,"2000 HARMAN AV
BALTIMORE, MD
(39.265965, -76.650946)"
08/25/2017 06:33:00 PM,Medium,NE,BEHAVIOR CRISIS,P172372284,1800 MONTPELIER ST,"1800 MONTPELIER ST
BALTIMORE, MD
(39.318875, -76.593752)"
08/25/2017 08:15:00 PM,Medium,CD,BEHAVIOR CRISIS,P172372595,100 W FAYETTE ST,"100 W FAYETTE ST
BALTIMORE, MD
(39.290305, -76.61637)"
08/25/2017 02:52:00 PM,Medium,WD,BEHAVIOR CRISIS,P172371648,2000 W BALTIMORE ST,"2000 W BALTIMORE ST
BALTIMORE, MD
(39.288027, -76.648633)"
08/24/2017 09:24:00 PM,Medium,ND,BEHAVIOR CRISIS,P172363012,900 BRADHURST RD,"900 BRADHURST RD
BALTIMORE, MD
"
08/23/2017 10:38:00 PM,Medium,SE,BEHAVIOR CRISIS,P172353128,900 BLK S EAST AV,"900 BLK S EAST AV
BALTIMORE, MD
"
08/23/2017 07:11:00 PM,Medium,SE,BEHAVIOR CRISIS,P172352486,0 S HIGHLAND AV,"0 S HIGHLAND AV
BALTIMORE, MD
"
08/23/2017 01:15:00 PM,Medium,WD,BEHAVIOR CRISIS,P172351363,1700 MOUNTMOR CT,"1700 MOUNTMOR CT
BALTIMORE, MD
"
07/28/2017 09:36:00 PM,Medium,SD,BEHAVIOR CRISIS,P172092830,2300 W PATAPSCO AV,"2300 W PATAPSCO AV
BALTIMORE, MD
(39.251627, -76.647306)"
08/22/2017 03:14:00 PM,Medium,ED,BEHAVIOR CRISIS,P172341776,400 N BROADWAY,"400 N BROADWAY
BALTIMORE, MD
(39.295702, -76.594221)"
08/22/2017 03:14:00 PM,Medium,ED,BEHAVIOR CRISIS,P172341775,400 N BROADWAY,"400 N BROADWAY
BALTIMORE, MD
(39.295702, -76.594221)"
07/28/2017 11:30:00 PM,Medium,NE,BEHAVIOR CRISIS,P172093146,3900 FLEETWOOD AV,"3900 FLEETWOOD AV
BALTIMORE, MD
(39.356582, -76.533932)"
08/22/2017 02:48:00 PM,Medium,SW,BEHAVIOR CRISIS,P172341683,800 LINNARD ST,"800 LINNARD ST
BALTIMORE, MD
"
08/22/2017 01:00:00 PM,Medium,CD,BEHAVIOR CRISIS,P172341373,1200 ETTING ST,"1200 ETTING ST
BALTIMORE, MD
(39.300767, -76.628091)"
08/22/2017 10:23:00 AM,Medium,NW,BEHAVIOR CRISIS,P172340925,3800 BELLE AV,"3800 BELLE AV
BALTIMORE, MD
(39.33339, -76.678812)"
08/22/2017 12:32:00 PM,Medium,NW,BEHAVIOR CRISIS,P172341289,4100 HAYWARD AV,"4100 HAYWARD AV
BALTIMORE, MD
(39.344935, -76.686378)"
08/21/2017 08:21:00 PM,Medium,NW,BEHAVIOR CRISIS,P172332490,3000 RIDGEWOOD AV,"3000 RIDGEWOOD AV
BALTIMORE, MD
(39.338727, -76.67203)"
08/21/2017 07:23:00 PM,Medium,SE,BEHAVIOR CRISIS,P172332325,1600 JOPLIN ST,"1600 JOPLIN ST
BALTIMORE, MD
(39.274738, -76.537347)"
08/22/2017 07:12:00 AM,Medium,CD,BEHAVIOR CRISIS,P172340493,400 LIGHT ST,"400 LIGHT ST
BALTIMORE, MD
(39.283717, -76.613225)"
08/21/2017 09:32:00 PM,Medium,CD,BEHAVIOR CRISIS,P172332689,1100 DRUID HILL AV,"1100 DRUID HILL AV
BALTIMORE, MD
(39.300636, -76.626903)"
08/21/2017 09:08:00 PM,Medium,SD,BEHAVIOR CRISIS,P172332622,400 CAMBRIA ST,"400 CAMBRIA ST
BALTIMORE, MD
(39.236607, -76.605338)"
08/21/2017 09:33:00 PM,Medium,SE,BEHAVIOR CRISIS,P172332702,500 N LAKEWOOD AV,"500 N LAKEWOOD AV
BALTIMORE, MD
(39.296958, -76.579326)"
08/21/2017 03:01:00 PM,Medium,NW,BEHAVIOR CRISIS,P172331521,4000 LIBERTY HEIGHTS AV,"4000 LIBERTY HEIGHTS AV
BALTIMORE, MD
(39.328231, -76.685497)"
08/21/2017 01:36:00 PM,Medium,NW,BEHAVIOR CRISIS,P172331314,5100 PARK HEIGHTS AV,"5100 PARK HEIGHTS AV
BALTIMORE, MD
(39.348489, -76.674908)"
08/21/2017 02:51:00 PM,Medium,NW,BEHAVIOR CRISIS,P172331492,4000 LIBERTY HEIGHTS AV,"4000 LIBERTY HEIGHTS AV
BALTIMORE, MD
(39.328231, -76.685497)"
08/21/2017 06:30:00 PM,Medium,NE,BEHAVIOR CRISIS,P172332169,1200 GITTINGS AV,"1200 GITTINGS AV
BALTIMORE, MD
(39.370213, -76.593883)"
08/21/2017 04:05:00 PM,Medium,SW,BEHAVIOR CRISIS,P172331703,2700 FREDERICK AV,"2700 FREDERICK AV
BALTIMORE, MD
(39.280999, -76.65959)"
08/21/2017 04:49:00 PM,Medium,SW,BEHAVIOR CRISIS,P172331818,200 S SMALLWOOD ST,"200 S SMALLWOOD ST
BALTIMORE, MD
(39.284615, -76.651263)"
07/24/2017 07:20:00 AM,Medium,NE,BEHAVIOR CRISIS,P172050414,5400 HAMLET AV,"5400 HAMLET AV
BALTIMORE, MD
(39.354575, -76.566007)"
07/27/2017 02:38:00 PM,Medium,NE,BEHAVIOR CRISIS,P172081643,3200 ELMORA AV,"3200 ELMORA AV
BALTIMORE, MD
(39.315882, -76.578363)"
07/27/2017 02:27:00 PM,Medium,CD,BEHAVIOR CRISIS,P172081625,700 DRUID PARK LAKE DR,"700 DRUID PARK LAKE DR
BALTIMORE, MD
(39.316679, -76.630421)"
08/13/2017 11:55:00 PM,Medium,ND,BEHAVIOR CRISIS,P172252900,4600 PALL MALL RD,"4600 PALL MALL RD
BALTIMORE, MD
(39.342183, -76.665004)"
07/24/2017 08:06:00 AM,Medium,SW,BEHAVIOR CRISIS,P172050509,100 S MORLEY ST,"100 S MORLEY ST
BALTIMORE, MD
(39.284979, -76.675895)"
07/25/2017 11:35:00 PM,Medium,NW,BEHAVIOR CRISIS,P172063286,3500 REISTERSTOWN RD,"3500 REISTERSTOWN RD
BALTIMORE, MD
(39.327795, -76.659422)"
07/24/2017 07:06:00 AM,Medium,CD,BEHAVIOR CRISIS,P172050399,500 PARK AV,"500 PARK AV
BALTIMORE, MD
(39.40371, -76.611129)"
07/24/2017 07:15:00 AM,Medium,SW,BEHAVIOR CRISIS,P172050407,100 S MORLEY ST,"100 S MORLEY ST
BALTIMORE, MD
(39.284979, -76.675895)"
07/24/2017 06:10:00 AM,Medium,SW,BEHAVIOR CRISIS,P172050343,2000 GRIFFIS AV,"2000 GRIFFIS AV
BALTIMORE, MD
(39.267019, -76.649738)"
08/13/2017 04:11:00 PM,Medium,SD,BEHAVIOR CRISIS,P172251686,1700 HOLLINS ST,"1700 HOLLINS ST
BALTIMORE, MD
(39.287291, -76.644084)"
08/13/2017 08:03:00 PM,Medium,SW,BEHAVIOR CRISIS,P172252298,600 BRISBANE RD,"600 BRISBANE RD
BALTIMORE, MD
(39.274588, -76.694718)"
08/13/2017 10:08:00 PM,Medium,NE,BEHAVIOR CRISIS,P172252650,5600 KNELL AV,"5600 KNELL AV
BALTIMORE, MD
(39.335686, -76.542972)"
08/13/2017 05:58:00 PM,Medium,SD,BEHAVIOR CRISIS,P172251975,600 ROUNDVIEW RD,"600 ROUNDVIEW RD
BALTIMORE, MD
(39.248612, -76.620168)"
08/13/2017 04:00:00 PM,Medium,SD,BEHAVIOR CRISIS,P172251658,1700 HOLLINS ST,"1700 HOLLINS ST
BALTIMORE, MD
(39.287291, -76.644084)"
08/13/2017 05:25:00 PM,Medium,CD,BEHAVIOR CRISIS,P172251900,700 DRUID PARK LAKE DR,"700 DRUID PARK LAKE DR
BALTIMORE, MD
(39.316679, -76.630421)"
08/12/2017 11:04:00 PM,Medium,NE,BEHAVIOR CRISIS,P172242971,3300 RUECKERT AV,"3300 RUECKERT AV
BALTIMORE, MD
(39.346342, -76.56199)"
08/13/2017 12:01:00 PM,Medium,NE,BEHAVIOR CRISIS,P172251084,5400 GRINDON AV,"5400 GRINDON AV
BALTIMORE, MD
(39.355283, -76.56983)"
08/13/2017 01:24:00 PM,Medium,SW,BEHAVIOR CRISIS,P172251280,3500 GELSTON DR,"3500 GELSTON DR
BALTIMORE, MD
(39.297764, -76.675736)"
08/13/2017 01:01:00 PM,Medium,NE,BEHAVIOR CRISIS,P172251225,2500 BLK HAMILTON AV,"2500 BLK HAMILTON AV
BALTIMORE, MD
(39.356165, -76.567062)"
08/13/2017 01:18:00 AM,Medium,CD,BEHAVIOR CRISIS,P172250181,400 W LEXINGTON ST,"400 W LEXINGTON ST
BALTIMORE, MD
(39.291434, -76.622502)"
08/13/2017 05:05:00 AM,Medium,SE,BEHAVIOR CRISIS,P172250489,200 BLK N CONKLING ST,"200 BLK N CONKLING ST
BALTIMORE, MD
(39.295355, -76.567725)"
08/12/2017 04:49:00 PM,Medium,ND,BEHAVIOR CRISIS,P172241821,4600 PALL MALL RD,"4600 PALL MALL RD
BALTIMORE, MD
(39.342183, -76.665004)"
08/12/2017 09:27:00 PM,Medium,NE,BEHAVIOR CRISIS,P172242628,2400 HAMILTON AV,"2400 HAMILTON AV
BALTIMORE, MD
(39.356312, -76.567943)"
08/12/2017 03:05:00 PM,Medium,ND,BEHAVIOR CRISIS,P172241533,2600 OSWEGO AV,"2600 OSWEGO AV
BALTIMORE, MD
(39.336673, -76.660567)"
08/12/2017 07:29:00 PM,Medium,NW,BEHAVIOR CRISIS,P172242244,5100 PARK HEIGHTS AV,"5100 PARK HEIGHTS AV
BALTIMORE, MD
(39.348489, -76.674908)"
08/12/2017 05:29:00 PM,Medium,CD,BEHAVIOR CRISIS,P172241919,300 ST PAUL PL,"300 ST PAUL PL
BALTIMORE, MD
(39.292726, -76.614146)"
08/12/2017 01:31:00 PM,Medium,SD,BEHAVIOR CRISIS,P172241260,500 SEAGULL AV,"500 SEAGULL AV
BALTIMORE, MD
(39.248241, -76.617867)"
08/12/2017 07:03:00 AM,Medium,SE,BEHAVIOR CRISIS,P172240506,200 S REGESTER ST,"200 S REGESTER ST
BALTIMORE, MD
(39.289298, -76.592473)"
08/12/2017 01:37:00 PM,Medium,SW,BEHAVIOR CRISIS,P172241267,100 N KOSSUTH ST,"100 N KOSSUTH ST
BALTIMORE, MD
(39.288435, -76.673627)"
08/12/2017 09:19:00 AM,Medium,ED,BEHAVIOR CRISIS,P172240710,1100 E PRESTON ST,"1100 E PRESTON ST
BALTIMORE, MD
(39.305041, -76.60284)"
08/12/2017 09:09:00 AM,Medium,SW,BEHAVIOR CRISIS,P172240696,1000 PARKSLEY AV,"1000 PARKSLEY AV
BALTIMORE, MD
(39.27441, -76.664445)"
08/12/2017 01:31:00 PM,Medium,NW,BEHAVIOR CRISIS,P172241256,3900 GRANTLEY RD,"3900 GRANTLEY RD
BALTIMORE, MD
(39.332892, -76.671916)"
08/13/2017 10:10:00 AM,Medium,ND,BEHAVIOR CRISIS,P172250830,2400 LOYOLA NORTHWAY,"2400 LOYOLA
BALTIMORE, MD
"
07/25/2017 07:18:00 PM,Medium,ND,BEHAVIOR CRISIS,P172062549,3800 FALLS RD,"3800 FALLS RD
BALTIMORE, MD
(39.334088, -76.635923)"
07/23/2017 06:06:00 PM,Medium,CD,BEHAVIOR CRISIS,P172041979,SB I 100 S/N PRESIDENT ST,"100 S N PRESIDENT ST
BALTIMORE, MD
(39.28877, -76.605303)"
07/23/2017 06:06:00 PM,Medium,NE,BEHAVIOR CRISIS,P172041984,4800 PARKSIDE DR,"4800 PARKSIDE DR
BALTIMORE, MD
(39.321877, -76.556474)"
07/25/2017 08:37:00 PM,Medium,NE,BEHAVIOR CRISIS,P172062810,1500 STONEWOOD RD,"1500 STONEWOOD RD
BALTIMORE, MD
(39.349341, -76.59062)"
07/25/2017 06:27:00 PM,Medium,NW,BEHAVIOR CRISIS,P172062380,5300 CORDELIA AV,"5300 CORDELIA AV
BALTIMORE, MD
(39.347132, -76.683107)"
07/23/2017 04:35:00 PM,High,SE,BEHAVIOR CRISIS,P172041723,2300 FOSTER AV,"2300 FOSTER AV
BALTIMORE, MD
(39.392702, -76.546922)"
07/23/2017 10:19:00 AM,Medium,ED,BEHAVIOR CRISIS,P172040864,800 WEBB CT,"800 WEBB CT
BALTIMORE, MD
(39.300612, -76.604448)"
07/27/2017 05:59:00 AM,Medium,NW,BEHAVIOR CRISIS,P172080443,4500 MAINE AV,"4500 MAINE AV
BALTIMORE, MD
(39.329587, -76.69429)"
